propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
110849392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/9e/b4/1417425143.webp,0803-95022-AMOS,14,7,950.0,duplex,rent,80.0,True,2,2,calle Amos de Escalante,Cantabria,Santander,Centro - Ayuntamiento,es,43.461626,-3.811724,False,https://www.idealista.com/inmueble/110849392/,7770,"Piso dúplex, junto al Ayuntamiento, de alquiler en pleno centro, junto a todo los servicios, orientado al Sur con grandes ventanales y buenas vistas. Oportunidad. Tiene 2 baños uno en cada planta. Abajo salón cocina y baño. Y arriba dormitorio tipo suite + otro salón con sofá de 2 camas. Armario de pared a pared. Muebles de Soco Restegui. Se pide solvencia acreditada con seguro de alquiler.  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Dúplex en calle Amos de Escalante,,,,,,,duplex
110849461,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/62/e1/1417427909.webp,0803-95021-LLUCH,1,3,950.0,flat,rent,70.0,True,2,1,calle Ernest Lluch,Cantabria,Santander,Monte,es,43.4750461,-3.812043,False,https://www.idealista.com/inmueble/110849461/,7878,"Primeros números de Ernest Lluch, estamos preparando un piso orientado al Sur //////SEMIAMUEBLADO////// Tiene armario empotrados. Incluye garaje y trastero. Oportunidad.  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,14.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,"Monte, Santander",Piso en calle Ernest Lluch,True,True,,,,,
110849358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/82/0c/1417424535.webp,0803-87022-MAGALLANES ,8,2,870.0,flat,rent,65.0,True,2,2,calle Magallanes,Cantabria,Santander,Numancia - San Fernando,es,43.4611831,-3.8146899,False,https://www.idealista.com/inmueble/110849358/,7531,"Centro Numancia /////NUESTROS ULTIMOS INQUILINOS ERAN TRABAJADORES DE VALDECILLA ///// Acogedor y junto a todo tipo de servicios. Muy buen precio zona….  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,13.0,False,False,False,False,[],False,False,False,870.0,€/mes,flat,"Numancia - San Fernando, Santander",Piso en calle Magallanes,,,,,,,
110849496,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/5f/9d/1417428248.webp,0803-125031-POLANCO-NOFIJO    ,6,,1250.0,chalet,rent,80.0,,3,1,Barrio Mar,Cantabria,Polanco,,es,43.3959779,-4.0160764,False,https://www.idealista.com/inmueble/110849496/,11403,"///// NO SE ALQUILA PARA FIJO ///// Disponible hasta junio 2026. Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. Por favor, abstenerse quienes busquen alquiler para residencia permanente*  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,,16.0,False,False,False,False,[],False,False,False,1250.0,€/mes,chalet,Polanco,Casa independiente en Barrio Mar,True,True,,,,,independantHouse
110852042,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/f5/15/1417479317.webp,0803-140032-ANDRES-ESCOLAR ,11,1,1400.0,flat,rent,100.0,True,3,2,calle Andrés del Río,Cantabria,Santander,Puerto Chico,es,43.4633885,-3.7961451,False,https://www.idealista.com/inmueble/110852042/,9028,"En pleno Puerto Chico. ///// NO SE ALQUILA PARA FIJO ///// Disponible para el curso escolar 2026–2027. Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. *Por favor, abstenerse quienes busquen alquiler para residencia permanente**  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,14.0,False,False,False,False,[],False,False,False,1400.0,€/mes,flat,"Puerto Chico, Santander",Piso en calle Andrés del Río,,,,,,,
110852109,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/a3/70/1417482492.webp,,8,1,750.0,flat,rent,88.0,True,2,1,calle General Moscardó,Cantabria,Santander,Castilla - Hermida,es,43.4555696,-3.8209072,False,https://www.idealista.com/inmueble/110852109/,7065,"Hoy Calle Bernardo de Miera y Pacheco. Piso de alquiler para 2 fechas. ////DESDE LA ACTUALIDAD HASTA JUNIO INLUIDO///// y //// CURSO ESCOLAR 26 - 27///// ///// NO SE ALQUILA PARA FIJO ///// Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. *Por favor, abstenerse quienes busquen alquiler para residencia permanente**  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,9.0,False,False,False,False,[],False,False,False,750.0,€/mes,flat,"Castilla - Hermida, Santander",Piso en calle General Moscardó,,,,,,,
110849597,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/f2/77/1417430799.webp,,10,2,1000.0,flat,rent,110.0,True,3,1,calle Nicolás Salmerón,Cantabria,Santander,Castilla - Hermida,es,43.4580604,-3.8107909,False,https://www.idealista.com/inmueble/110849597/,7857,"Junto a las estaciones de FEVE y Adif y Autobuses. ///// NO SE ALQUILA PARA FIJO ///// NO ALQUILER PARA VACACIONES. Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. Por favor, abstenerse quienes busquen alquiler para residencia permanente*  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,9.0,False,False,False,False,[],False,False,False,1000.0,€/mes,flat,"Castilla - Hermida, Santander",Piso en calle Nicolás Salmerón,,,,,,,
100323520,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/3f/be/1259956331.webp,LIENCRES - TEMPORAL,27,1,487.0,flat,rent,35.0,True,1,1,"Barrio Somacueto, 6 --A",Cantabria,Piélagos,Liencres,es,43.4582027,-3.9292771,True,https://www.idealista.com/inmueble/100323520/,1768,"Alojamiento TEMPORAL flexible por meses. ■ SIN COMISIÓN DE AGENCIA ■ APARTAMENTOS AMUEBLADOS en LIENCRES, de diseño moderno, a 5 minutos de Santander, en un entorno natural junto al mar, muy cerca de las playas, tranquilo, dinámico y joven, rodeado de todos los servicios que necesitas en tu día a día, cercano al centro de salud, junto a diversos centros educativos, supermercados, cafeterías, restaurantes, farmacias, gimnasios y parada de transporte público con horario muy fluido. •Alquiler temporal flexible por meses, de septiembre hasta junio. Importe según tipología de apartamento y duración del alojamiento. •1 habitación, salón, sofá cama, cocina americana y baño. •Ideal para personas/empresas desplazadas temporalmente por trabajo o estudios. •Gastos de comunidad e IBI incluidos en precio del alquiler. •Suministro electricidad/gas, calefacción, agua, wifi: 69 €/mes. •Parking exterior privado (plazas sujetas a disponibilidad) •Wifi. •No se admiten mascotas. •Espacio libre de humos. •Necesario mes fianza (larga/media estancia) o deposito garantía (corta estancia). ¿Dónde estamos? Barrio Somacueto 6A, Liencres Las imágenes publicadas son orientativas sin carácter vinculante dado que corresponden a una vivienda tipo del edificio y por ello pueden no corresponder a la disponibilidad existente en el momento de su consulta. ■ Observaciones: Comercializamos este inmueble en exclusiva. * Anuncio mostrado a título informativo, no vinculante ni contractual.",False,good,False,False,14.0,False,False,False,False,[],False,False,False,487.0,€/mes,flat,"Liencres, Piélagos","Piso en Barrio Somacueto, 6 --a",,,,,,,
110838361,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/c1/89/1417106309.webp,35061,23,bj,850.0,flat,rent,80.0,True,2,1,avenida Parayas,Cantabria,Santander,Peñacastillo - Nuevamontaña,es,43.4457678,-3.8339963,False,https://www.idealista.com/inmueble/110838361/,6239,"Se alquila piso de 2 habitaciones, salón, cocina y 1 baño. TOTALMENTE REFORMADO. Amueblado y se alquila para fijo, se requiere seguro de alquiler. Es un bajo.",False,good,False,False,11.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,"Peñacastillo - Nuevamontaña, Santander",Piso en avenida Parayas,,,,,,,
105535076,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/c4/0b/1255358776.webp,3698636986,26,2,1500.0,flat,rent,128.0,True,4,1,avenida de los Castros,Cantabria,Santander,Los Castros,es,43.4691876,-3.807841,False,https://www.idealista.com/inmueble/105535076/,8122,"Alquilo piso par el próximo curso escolar septiembre a junio. Cuenta con 4 dormitorios, salón, cocina y 1 baño. Terraza con vistas despejadas y esta completamente amueblado. Garaje cerrado. Ideal estudiantes, con posibilidad de alquilar julio y agosto a otro precio.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,1500.0,€/mes,flat,"Los Castros, Santander",Piso en avenida de los Castros,True,True,,,,,
110789922,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/97/35/1415589012.webp,04912,34,2,900.0,flat,rent,89.0,True,2,2,calle Rosalía de Castro,Cantabria,Santander,Peñacastillo - Nuevamontaña,es,43.437364,-3.8555429,False,https://www.idealista.com/inmueble/110789922/,5043,"Entre Peñacastillo y Nueva Montaña, puedes estrenar vivienda en ALQUILER FIJO (larga estancia). Se trata de un piso amueblado de 2 dormitorios, con calefacción y garaje. Ideal singles o parejas con buen perfil profesional.    Se trata de una vivienda de reciente construcción, en el distrito de ampliación de Santander, rodeada de zonas verdes, supermercados, gym y centro comercial. Además, existen varias líneas de autobús municipal que operan en el entorno.    Condiciones de la propiedad:    Seguro de impago ARAG. Deberás acreditar ingresos en España fijos netos mensuales superiores a 2.250 €.     Si cumples los requisitos, solicita tu visita por whatsapp en el teléfono.",False,good,False,False,10.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,"Peñacastillo - Nuevamontaña, Santander",Piso en calle Rosalía de Castro,True,True,,,,,
110835520,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/f2/38/1417012667.webp,MIES670,14,3,750.0,flat,rent,58.0,True,1,1,General Dávila,Cantabria,Santander,General Dávila,es,43.4607762,-3.8229969,False,https://www.idealista.com/inmueble/110835520/,6861,"Mies de Rial presenta en alquiler un precioso apartamento listo para entrar a vivir en un buen edificio con ascensor en la zona de Cuatro Caminos-Perines, a un paso de la Alameda de Oviedo, el Hospital de Valdecilla y Ministerios.  Se trata de una vivienda cálida y hogareña, bien distribuida en hall de entrada, salón comedor, cocina independiente amueblada y equipada y 1 baño. Un piso con buenas calidades en una edificación moderna, práctico y cómodo. Imprescindible seguro de impago, sometido a decisión última del propietario.",True,good,False,True,13.0,False,False,False,False,[],False,False,False,750.0,€/mes,flat,"General Dávila, Santander",Piso,,,,,,,
110830425,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/47/65/1416846365.webp,G02264,26,3,800.0,flat,rent,60.0,True,1,1,Centro - Ayuntamiento,Cantabria,Santander,Centro - Ayuntamiento,es,43.4610277,-3.8139095,False,https://www.idealista.com/inmueble/110830425/,7594,"�️ ¡Oportunidad única! Este encantador piso reformado se encuentra en pleno centro de Santander, junto a la Calle Burgos. Rodeado por árboles y con todas las comodidades al alcance: supermercados, tiendas de ropa, cafeterías y farmacias a pocos pasos del edificio. � La ubicación es inmejorable gracias a la cercanía tanto autobuses como comercios, colegios y más servicios necesarios que harán tu vida diaria mucho más cómoda. EXCLUSIVO PERSONAL SANITARIO O FUNCIONARIOS. � El piso cuenta con un amplio dormitorio equipado con grandes armarios empotrados, con cama doble y escritorio. Además, disfrutarás del acceso a un balcón. El luminoso salón comedor destaca por su amplitud y sus dos cómodos sofás ideales para relajarte después del trabajo �, y mesa extensible perfecta para recibir visitas. � La cocina está completamente equipada (horno, microondas, frigorífico, cafetera ☕ e incluso lavavajillas) facilitando así tu día a día. Por último, un moderno baño completo equipado con bañera �. ¡No esperes más! Esta oportunidad podría ser justo lo que estabas buscando. � Dada la demanda actual, las visitas se realizarán exclusivamente en jornadas programadas y siguiendo un riguroso orden de contacto. Se sugiere máxima antelación para garantizar disponibilidad en los horarios establecidos. Nota: El acceso a la visita está sujeto al cumplimiento previo de los requisitos imprescindibles y disponibilidad del equipo comercial. TRANSPARENCIA GESTIÓN INMOBILIARIA: - No se admiten mascotas. - Sujeto a decisión última del cliente propietario. - Imprescindible seguro de alquiler. - Honorarios inmobiliarios incluidos en el precio. - Consultar resto de condiciones.",False,good,False,True,13.0,True,False,True,False,[],False,False,False,800.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso,,,,,,,
107448516,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/2f/0f/1312927209.webp,,14,2,840.0,flat,rent,70.0,True,2,1,calle José Simón Cabarga,Cantabria,Santander,El Sardinero,es,43.472233,-3.7885748,False,https://www.idealista.com/inmueble/107448516/,9704,"/ ///// NO SE ALQUILA PARA FIJO ///// curso escolar 2026 – 2027. Sólo se atiende a quien especifique ser un estudiante o profesional trasladado por la temporalidad. Próximo universidad de Cantabria y cesine. Zona de fácil aparcamiento. Baño reformado. Ventanas de PVC. Baño con ducha termostática y plato de ducha de 80 cm. Lavavajillas bosch, lavadora nueva. Las luces de las habitaciones son regulables y pueden pasar de luz blanca a calida. Además se ha puesto un termostato digital y cambiado todos los enchufes. Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",True,good,False,True,12.0,False,False,False,False,[],False,False,False,840.0,€/mes,flat,"El Sardinero, Santander",Piso en calle José Simón Cabarga,True,True,,,,,
110822709,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/ae/ae/1416628205.webp,26-0005,9,3,950.0,flat,rent,91.0,True,3,2,avenida Herrera Oria,Cantabria,Santander,Alisal - Cazoña - San Román,es,43.456897,-3.855327,False,https://www.idealista.com/inmueble/110822709/,4288,"¡Descubre tu nuevo hogar en este magnífico piso de 91 m²! Con 3 amplias habitaciones y 2 baños, este espacio es ideal para familias o parejas que buscan comodidad y estilo. Situado en una zona tranquila y bien comunicada, tendrás todo lo que necesitas a un paso: supermercados, centros de salud y más. La orientación sur garantiza que el sol inunde cada rincón, creando un ambiente cálido y acogedor. Además, cuenta con calefacción por gas natural y ventanas de PVC que aseguran un excelente aislamiento. Este piso, en segunda mano pero en buen estado, se encuentra en la tercera planta de un edificio con ascensor, lo que facilita el acceso. Y no te preocupes por el aparcamiento, ya que la plaza de garaje está incluida en el precio. Recuerda que se requiere un mes de fianza, mes de garantía extraordinaria y un seguro de alquiler obligatorio. ¡No dejes pasar esta oportunidad y ven a visitarlo!",True,good,False,True,10.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,"Alisal - Cazoña - San Román, Santander",Piso en avenida Herrera Oria,True,True,,,,,
