codigo_inmueble,precio,superficie_construida_m2,numero_dormitorios,numero_banos,tipologia,latitud,longitud,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,habitaciones,ratio_habitaciones_superficie,interaccion_superficie_banos,interaccion_superficie_habitaciones,planta_num,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,inv_distancia_min_playa_km,inv_distancia_min_supermercado_km,inv_distancia_min_colegio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,habitaciones_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,subtipologia_casaDePueblo,subtipologia_countryHouse,subtipologia_desconocido,subtipologia_duplex,subtipologia_independantHouse,subtipologia_penthouse,subtipologia_semidetachedHouse,subtipologia_studio,subtipologia_terracedHouse,provincia_Cantabria,provincia_Vizcaya,municipio_Ampuero,municipio_Barcena de Cicero,municipio_Camargo,municipio_Cartes,municipio_Castro-Urdiales,municipio_Colindres,municipio_Cudon,municipio_El Astillero,municipio_Entrambasaguas,municipio_Gallarta,municipio_Getxo,municipio_Guarnizo,municipio_Guriezo,municipio_Laredo,municipio_Liendo,municipio_Limpias,municipio_Marina de Cudeyo,municipio_Miengo,municipio_Noja,municipio_Piélagos,municipio_Polanco,municipio_Ramales de la Victoria,municipio_Reocin,municipio_Ribamontan al Mar,municipio_Santa Cruz de Bezana,municipio_Santa Maria de Cayon,municipio_Santander,municipio_Santillana del Mar,municipio_Santoña,municipio_Santurtzi,municipio_Sobremazas,municipio_Solares,municipio_Suances,municipio_Torrelavega,municipio_Villaescusa,municipio_Villapresente,municipio_Viveda,municipio_Voto,distrito_Alisal - Cazoña - San Román,distrito_Bezana,distrito_Boo,distrito_Brazomar,distrito_Carlos V,distrito_Castilla - Hermida,distrito_Centro,distrito_Centro - Ayuntamiento,distrito_Cerezo - Aspla - Torres,distrito_Ciudad Nueva,distrito_Cotolino,distrito_Covadonga - Campuzano - Ciudad Vergel,distrito_Cuatro Caminos,distrito_Cueto,distrito_El Callejo - La Pesquera - La Arenosa,distrito_El Puntal,distrito_El Sardinero,distrito_General Dávila,distrito_Inmobiliaria - Barreda,distrito_La Pereda,distrito_La Txitxarra - Murrieta - Parke Santurtzi,distrito_Las Viñas,distrito_Liencres,distrito_Los Castros,distrito_Maliaño,distrito_Mamariga,distrito_Mioño-Santullán,distrito_Monte,distrito_Mortera,distrito_Muriedas,distrito_Numancia - San Fernando,distrito_Oriñón-Allendagua,distrito_Oruña,distrito_Parbayón,distrito_Peñacastillo - Nuevamontaña,distrito_Playa Ostende,distrito_Puerto Chico,distrito_Renedo,distrito_Ris,distrito_Samano,distrito_Somo,distrito_Soto de la Marina,distrito_Sta. María de Getxo,distrito_Tregadín,distrito_Valdenoja,distrito_Zona Playa,distrito_Zurita,distrito_desconocido
109348204,1100.0,100.0,4,2,flat,43.457842,-3.8375833,1.0,1,1,0,0,2.369,0.314,0.12,7.003065458786462,4.605170185988092,11.0,13.922324389785988,0.04,0.02,6,0.06,200.0,600.0,1,0,1888.584031296964,14.727045584438889,-166.7730887132386,2.363213154398417,0.2968239833778569,0.76103500761035,0.8928571428571428,0.6502387112817832,10000.0,4,16,36,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109335231,590.0,45.0,2,1,flat,43.3813502,-4.0778982,,1,0,1,0,5.098,2.589,2.187,6.380122536899766,3.8066624897703196,13.11111111111111,11.756944444444445,0.044444444444444446,0.022222222222222223,3,0.06666666666666667,45.0,135.0,0,0,1881.9415451750401,16.62925372956324,-176.90472989414963,0.3778583813620106,0.1639881928501148,0.27862914460852606,0.3137747097583935,0.2521306824056781,2025.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109164241,900.0,80.0,2,1,flat,43.4614722,-3.9274778,,1,0,0,0,0.968,0.194,0.546,6.802394763324311,4.382026634673881,11.25,9.008183451121694,0.025,0.0125,3,0.0375,80.0,240.0,0,0,1888.899565791373,15.42508186949284,-170.69396722081717,6.794657968204161,0.508130081300813,0.8375209380234506,0.6468305304010349,0.6641605165750996,6400.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109163785,790.0,50.0,1,1,flat,43.460337,-3.8267098,9.0,1,1,0,0,2.287,0.11,0.197,6.6720329454610665,3.912023005428146,15.8,13.922324389785988,0.02,0.02,2,0.04,50.0,100.0,9,0,1888.8008921535693,14.64370789341604,-166.31009750920262,1.4428649293061577,0.304228780042592,0.9009009009009008,0.835421888053467,0.6801838563323198,2500.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109133338,700.0,79.0,2,1,flat,43.4142608,-4.0122387,1.0,1,0,1,0,2.371,1.994,2.242,6.551080335043405,4.3694478524670215,8.860759493670885,11.78332092330603,0.02531645569620253,0.012658227848101266,3,0.0379746835443038,79.0,237.0,1,1,1884.7980408104168,16.09805938577769,-174.18837731365298,0.0843526659057385,0.29664787896766537,0.33400133600534404,0.30845157310302285,0.3130335960253441,6241.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108938052,850.0,102.0,3,2,flat,43.4023628,-3.8397954,2.0,1,0,0,0,3.191,0.255,0.247,6.745236349484363,4.624972813284271,8.333333333333334,8.83838383838384,0.029411764705882353,0.0196078431372549,5,0.049019607843137254,204.0,510.0,2,2,1883.7650966228236,14.744028713861159,-166.6561930285711,0.6697658847726519,0.23860653781913627,0.7968127490039841,0.801924619085806,0.6124479686363088,10404.0,4,9,25,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110536976,750.0,35.0,0,1,flat,43.4636769,-3.807505,,1,1,0,0,1.766,0.038,0.066,6.620073206530356,3.5553480614894135,21.428571428571427,13.922324389785988,0.0,0.02857142857142857,1,0.02857142857142857,35.0,35.0,0,0,1889.0912096675938,14.497094325025,-165.4881671151345,0.17127687019922208,0.3615328994938539,0.9633911368015414,0.9380863039399624,0.7543367800784525,1225.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110430729,750.0,76.0,2,2,flat,43.3988335,-3.8187314,2.0,1,1,0,0,2.608,0.15,0.271,6.620073206530356,4.330733340286331,9.868421052631579,10.827311975419436,0.02631578947368421,0.02631578947368421,4,0.05263157894736842,152.0,304.0,2,0,1883.4587491607224,14.582709505345958,-165.7284882098219,0.180678716241464,0.2771618625277162,0.8695652173913044,0.7867820613690009,0.6445030470960071,5776.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110194507,720.0,100.0,3,2,flat,43.37899,-3.68158,2.0,1,1,0,0,9.812,1.786,0.327,6.579251212010101,4.605170185988092,7.2,10.594444444444443,0.03,0.02,5,0.05,200.0,500.0,2,0,1881.7367734201002,13.554031296399998,-159.7032220042,0.023862245507457577,0.0924898261191269,0.3589375448671931,0.7535795026375283,0.40166895787461615,10000.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30803074,2650.0,63.0,3,1,flat,43.4691525,-3.7905536,3.0,1,0,0,0,0.805,0.177,0.082,7.882314918980268,4.143134726391533,42.06349206349206,13.922324389785988,0.047619047619047616,0.015873015873015872,4,0.06349206349206349,63.0,252.0,3,3,1889.5672190682562,14.36829659447296,-164.772152497824,1.6370982744985996,0.5540166204986149,0.8496176720475785,0.9242144177449167,0.7759495700970366,3969.0,1,9,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97067953,900.0,65.0,2,1,flat,43.4604908,-3.819755,1.0,1,1,0,0,2.52,0.055,0.199,6.802394763324311,4.174387269895637,13.846153846153847,13.922324389785988,0.03076923076923077,0.015384615384615385,3,0.046153846153846156,65.0,195.0,1,0,1888.8142605768849,14.590528260024998,-166.008427035754,0.9112227044177642,0.2840909090909091,0.9478672985781991,0.8340283569641367,0.6886621882110816,4225.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109369913,1100.0,164.0,5,2,flat,43.3517012,-4.0461996,1.0,1,0,0,0,8.493,0.08,0.197,7.003065458786462,5.099866427824199,6.7073170731707314,9.9483064161939,0.03048780487804878,0.012195121951219513,7,0.042682926829268296,328.0,1148.0,1,1,1879.3699969340814,16.371731203040156,-175.40963605475952,0.5930572612219375,0.10534077741493732,0.9259259259259258,0.835421888053467,0.6222295304647767,26896.0,4,25,49,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109007301,1300.0,140.0,4,4,chalet,43.3754053,-4.0991947,,0,0,1,0,5.478,1.542,1.772,7.170119543449628,4.941642422609304,9.285714285714286,9.285714285714286,0.02857142857142857,0.02857142857142857,8,0.05714285714285714,560.0,1120.0,0,0,1881.425784939268,16.80339718850809,-177.80423151611188,0.0,0.15436863229391787,0.39339103068450043,0.3607503607503607,0.3028366745762597,19600.0,16,16,64,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95517737,950.0,60.0,2,2,flat,43.3452981,-4.0550936,1.0,1,0,0,0,9.299,0.242,0.352,6.856461984594587,4.0943445622221,15.833333333333334,9.9483064161939,0.03333333333333333,0.03333333333333333,4,0.06666666666666667,120.0,240.0,1,1,1878.8148673778637,16.44378410476096,-175.76924091540218,0.41896047858697133,0.09709680551509856,0.8051529790660226,0.7396449704142013,0.5472982516651075,3600.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108142361,650.0,65.0,2,1,flat,43.4353505,-4.042996,1.0,1,1,1,0,0.056,0.185,0.919,6.476972362889683,4.174387269895637,10.0,14.168865980717396,0.03076923076923077,0.015384615384615385,3,0.046153846153846156,65.0,195.0,1,0,1886.6296730578501,16.345816656015998,-175.60894833009797,0.6639017066400005,0.9469696969696969,0.8438818565400843,0.5211047420531527,0.7706520985209778,4225.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105612903,2700.0,112.0,3,1,flat,43.4310704,-4.0446381,2.0,1,0,1,0,0.524,0.389,0.45,7.901007051992421,4.718498871295094,24.107142857142858,14.168865980717396,0.026785714285714284,0.008928571428571428,4,0.03571428571428571,112.0,448.0,2,2,1886.2578760897563,16.359097359971614,-175.66296206362227,0.19868228780127722,0.6561679790026247,0.7199424046076314,0.6896551724137931,0.6885885186746831,12544.0,1,9,16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109793447,900.0,50.0,1,1,flat,43.4114051,-3.4104481,4.0,1,0,0,0,3.006,0.355,0.319,6.802394763324311,3.912023005428146,18.0,27.0830402371934,0.02,0.02,2,0.04,50.0,100.0,4,4,1884.5500927563062,11.63115624279361,-148.05234404162533,1.8530517284287074,0.2496255616575137,0.7380073800738007,0.7581501137225171,0.5819276851512772,2500.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108033986,1500.0,85.0,3,1,flat,43.4064994,-3.4193685,,1,0,0,0,2.721,0.314,0.208,7.313220387090301,4.442651256490317,17.647058823529413,27.0830402371934,0.03529411764705882,0.011764705882352941,4,0.047058823529411764,85.0,340.0,0,0,1884.1241901622004,11.69208093879225,-148.4228167436289,1.4721393739197222,0.26874496103198064,0.76103500761035,0.8278145695364238,0.6191981793929182,7225.0,1,9,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107539825,1800.0,67.0,2,1,flat,43.4334641,-3.4504199,5.0,0,1,0,0,0.734,0.899,0.869,7.495541943884256,4.204692619390966,26.865671641791046,27.0830402371934,0.029850746268656716,0.014925373134328358,3,0.04477611940298507,67.0,201.0,5,0,1886.465803725989,11.90539748631601,-149.8636888565756,2.454096732014045,0.5767012687427913,0.526592943654555,0.5350454788657036,0.5461132304210167,4489.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110210516,1100.0,100.0,3,2,flat,43.4122596,-3.4149614,2.0,0,1,0,0,2.638,0.043,0.058,7.003065458786462,4.605170185988092,11.0,27.0830402371934,0.03,0.02,5,0.05,200.0,500.0,2,0,1884.624283577792,11.661961363489961,-148.25119082077944,1.4763112535696559,0.2748763056624519,0.9587727708533078,0.9451795841209829,0.7262762202122476,10000.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110050900,680.0,30.0,1,1,flat,43.4076978,-3.4374789,16.0,0,1,1,0,1.808,0.485,0.33,6.522092798170152,3.4011973816621555,22.666666666666668,27.0830402371934,0.03333333333333333,0.03333333333333333,2,0.06666666666666667,30.0,60.0,16,0,1884.2282282961248,11.816261187945209,-149.21304528507642,0.9558227229183509,0.3561253561253562,0.6734006734006734,0.7518796992481203,0.5938019095913832,900.0,1,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109865862,550.0,62.0,2,1,flat,43.4806351,-3.5196492,1.0,0,0,1,0,0.487,0.463,0.699,6.309918278226516,4.127134385045092,8.870967741935484,9.768817204301076,0.03225806451612903,0.016129032258064516,3,0.04838709677419355,62.0,186.0,1,1,1890.5656286993521,12.38793049106064,-153.03658254520693,0.48919166993175384,0.6724949562878278,0.683526999316473,0.5885815185403179,0.6482011580482062,3844.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109579602,800.0,91.0,3,2,flat,43.3945532,-3.4499167,1.0,1,1,0,0,2.892,0.068,0.101,6.684611727667927,4.51085950651685,8.791208791208792,9.395604395604396,0.03296703296703297,0.02197802197802198,5,0.054945054945054944,182.0,455.0,1,0,1883.08724742763,11.901925236938892,-149.70759377371843,0.11924207939850842,0.2569373072970195,0.9363295880149812,0.9082652134423251,0.7005107029181086,8281.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109545152,1450.0,200.0,4,3,chalet,43.4209889,-3.4478069,,0,0,1,0,0.406,0.245,1.62,7.27931883541462,5.298317366548036,7.25,27.0830402371934,0.02,0.015,7,0.035,600.0,1400.0,0,0,1885.382277053923,11.887372419687608,-149.7071851342434,1.3640481059149558,0.7112375533428165,0.8032128514056224,0.38167938931297707,0.6320432646871387,40000.0,9,16,49,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106318546,550.0,91.0,2,1,flat,43.3615954,-3.4202335,3.0,1,1,1,0,6.954,2.078,0.111,6.309918278226516,4.51085950651685,6.043956043956044,8.435186473161156,0.02197802197802198,0.01098901098901099,3,0.03296703296703297,91.0,273.0,3,0,1880.227955633301,11.697997194522252,-148.3067812005259,0.8579732413734612,0.12572290671360323,0.32488628979857054,0.9000900090009001,0.4502330685043579,8281.0,1,4,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109360395,550.0,49.0,1,1,flat,43.4223456,-3.4488715,5.0,1,1,0,0,0.415,0.413,1.791,6.309918278226516,3.8918202981106265,11.224489795918368,27.0830402371934,0.02040816326530612,0.02040816326530612,2,0.04081632653061224,49.0,98.0,5,0,1885.5000974058394,11.89471462351225,-149.75809020299042,1.5111054905264285,0.7067137809187279,0.7077140835102619,0.3582945180938732,0.5909074608409544,2401.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109067259,600.0,87.0,2,2,flat,43.3533038,-3.4954331,2.0,0,1,1,0,8.173,0.097,1.203,6.396929655216146,4.465908118654584,6.896551724137931,10.36179686415621,0.022988505747126436,0.022988505747126436,4,0.04597701149425287,174.0,348.0,2,0,1879.5089503750944,12.21805255657561,-151.53857309687578,0.20577675031305512,0.10901558922925979,0.9115770282588879,0.4539264639128461,0.49150636046699797,7569.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108185724,2900.0,60.0,2,1,flat,43.4106234,-3.4381333,10.0,1,1,1,0,1.482,0.459,0.283,7.9724660159745655,4.0943445622221,48.333333333333336,27.0830402371934,0.03333333333333333,0.016666666666666666,3,0.05,60.0,180.0,10,0,1884.4822239766274,11.82076058856889,-149.2515098852992,0.7036520760227308,0.40290088638195,0.6854009595613434,0.779423226812159,0.6225750242518174,3600.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108124846,780.0,78.0,3,1,flat,43.4126786,-3.4090845,1.0,1,1,0,0,3.048,0.43,0.42,6.659293919683638,4.356708826689592,10.0,27.0830402371934,0.038461538461538464,0.01282051282051282,4,0.05128205128205128,78.0,312.0,1,0,1884.660663226898,11.62185712814025,-147.9974897187417,1.9315027871615458,0.24703557312252963,0.6993006993006994,0.7042253521126761,0.5501872081786351,6084.0,1,9,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108061046,900.0,95.0,3,2,flat,43.4407948,-3.4515132,3.0,1,1,1,0,0.285,0.285,0.051,6.802394763324311,4.553876891600541,9.473684210526315,10.34908700322234,0.031578947368421054,0.021052631578947368,5,0.05263157894736842,190.0,475.0,3,0,1887.102652855707,11.91294336977424,-149.93647667069135,0.2739026204355013,0.7782101167315175,0.7782101167315175,0.9514747859181732,0.8359650064604027,9025.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
