precio,superficie_construida_m2,numero_dormitorios,numero_banos,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,latitud,longitud,provincia,distrito,tipologia,subtipologia,precio_m2_raw,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,es_exterior_piso,tiene_ascensor_piso,planta_num,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,interaccion_superficie_banos,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,municipio_Camargo,municipio_Castro-Urdiales,municipio_El Astillero,municipio_Piélagos,municipio_Santander,municipio_Torrelavega,municipio_otro
1500.0,120.0,3,2,6.0,1,1,1,0,43.4584754,-3.8149086,Cantabria,Numancia - San Fernando,flat,,13.0,2.408,0.178,0.108,1,1,6,7.313220387090301,4.787491742782046,12.5,12.248973929818641,0.025,0.016666666666666666,240.0,0,1888.639084092405,14.55352762635396,-165.7901115463484,0.6186095903410757,0.6816169134980657,14400.0,4,9,1,0,0,0,0,0,1,0,0
1000.0,110.0,3,1,2.0,1,1,0,0,43.4572876,-3.8108925,Cantabria,Castilla - Hermida,flat,,9.0,2.125,0.202,0.04,1,1,2,6.907755278982137,4.700480365792417,9.090909090909092,12.248973929818641,0.02727272727272727,0.00909090909090909,110.0,0,1888.535845549114,14.52290164655625,-165.611051385183,0.6962469142259887,0.7044950723153717,12100.0,1,9,1,0,0,0,0,0,1,0,0
1000.0,86.0,3,1,3.0,1,1,0,0,43.4594002,-3.8184131,Cantabria,Numancia - San Fernando,flat,,12.0,2.669,0.101,0.27,1,1,3,6.907755278982137,4.454347296253507,11.627906976744185,12.248973929818641,0.03488372093023256,0.011627906976744186,86.0,0,1888.7194657437599,14.580278602251608,-165.9459430418226,0.7106460651781733,0.6560735392089257,7396.0,1,9,1,0,0,0,0,0,1,0,0
950.0,80.0,1,1,3.0,1,1,0,0,43.4606184,-3.8244778,Cantabria,Cuatro Caminos,flat,,12.0,2.326,0.081,0.22,1,1,3,6.856461984594587,4.382026634673881,11.875,12.248973929818641,0.0125,0.0125,80.0,0,1888.8253517104188,14.62663044269284,-166.21417024507153,1.0818323823635325,0.6818009888508332,6400.0,1,1,1,0,0,0,0,0,1,0,0
1100.0,78.0,3,2,2.0,1,1,0,0,43.4558771,-3.8121218,Cantabria,Castilla - Hermida,flat,,14.0,2.268,0.185,0.125,1,1,2,7.003065458786462,4.356708826689592,14.102564102564102,12.248973929818641,0.038461538461538464,0.02564102564102564,156.0,0,1888.4132545303046,14.53227261803524,-165.65909643103078,0.8508762845996719,0.6795894324828523,6084.0,4,9,1,0,0,0,0,0,1,0,0
850.0,90.0,2,1,9.0,0,1,0,0,43.4515918,-3.8229647,Cantabria,Castilla - Hermida,flat,,9.0,3.257,0.335,0.275,0,1,9,6.745236349484363,4.499809670330265,9.444444444444445,12.248973929818641,0.022222222222222223,0.011111111111111112,90.0,0,1888.0408299538274,14.61505909744609,-166.11390161020947,1.6090140884498845,0.5894282025178597,8100.0,1,4,1,0,0,0,0,0,1,0,0
1000.0,110.0,3,1,2.0,1,1,0,0,43.4588523,-3.8124502,Cantabria,Castilla - Hermida,flat,,9.0,2.205,0.218,0.172,1,1,2,6.907755278982137,4.700480365792417,9.090909090909092,12.248973929818641,0.02727272727272727,0.00909090909090909,110.0,0,1888.671843233215,14.53477652748004,-165.68471014290543,0.5229793520195964,0.6620909545719018,12100.0,1,9,1,0,0,0,0,0,1,0,0
900.0,69.0,2,1,3.0,1,1,0,0,43.45855,-3.8101639,Cantabria,Castilla - Hermida,flat,,13.0,2.032,0.051,0.115,1,1,3,6.802394763324311,4.23410650459726,13.043478260869565,12.248973929818641,0.028985507246376812,0.014492753623188406,69.0,0,1888.6455681025002,14.51734894486321,-165.584198356345,0.5663928766640981,0.7260503586317792,4761.0,1,4,1,0,0,0,0,0,1,0,0
850.0,75.0,2,1,6.0,1,1,0,0,43.456224,-3.81754,Cantabria,Castilla - Hermida,flat,,11.0,2.673,0.114,0.219,1,1,6,6.745236349484363,4.31748811353631,11.333333333333334,12.248973929818641,0.02666666666666667,0.013333333333333334,75.0,0,1888.443404338176,14.573611651600002,-165.89587336896,0.9391404944672072,0.6634225411831407,5625.0,1,4,1,0,0,0,0,0,1,0,0
1100.0,117.0,3,2,3.0,1,1,0,0,43.4574977,-3.8224225,Cantabria,Cuatro Caminos,flat,,9.0,2.711,0.218,0.095,1,1,3,7.003065458786462,4.762173934797756,9.401709401709402,12.248973929818641,0.02564102564102564,0.017094017094017096,234.0,0,1888.554106345505,14.61091376850625,-166.11291700217825,1.095401954239734,0.6679097391042003,13689.0,4,9,1,0,0,0,0,0,1,0,0
1255.0,80.0,3,1,1.0,1,1,1,0,43.4601341,-3.8248253,Cantabria,Cuatro Caminos,flat,,16.0,2.364,0.094,0.177,1,1,1,7.134890851565885,4.382026634673881,15.6875,12.248973929818641,0.0375,0.0125,80.0,0,1888.7832559899825,14.629288575520091,-166.22742044707272,1.12550175517198,0.6869865383401637,6400.0,1,9,1,0,0,0,0,0,1,0,0
750.0,88.0,2,1,1.0,1,1,0,0,43.455315,-3.8212851,Cantabria,Castilla - Hermida,flat,,9.0,2.97,0.113,0.238,1,1,1,6.620073206530356,4.477336814478207,8.522727272727273,12.248973929818641,0.022727272727272728,0.011363636363636364,88.0,0,1888.364401749225,14.602219815482009,-166.05514772530648,1.1972215982458374,0.652705402666994,7744.0,1,4,1,0,0,0,0,0,1,0,0
950.0,94.0,3,2,1.0,1,1,0,0,43.4477706,-3.8550145,Cantabria,Peñacastillo - Nuevamontaña,flat,,10.0,3.256,0.261,0.175,1,1,1,6.856461984594587,4.543294782270004,10.106382978723405,12.248973929818641,0.031914893617021274,0.02127659574468085,188.0,0,1887.7087701102241,14.861136795210248,-167.49178565567368,3.911534336627192,0.6263492157934615,8836.0,4,9,1,0,0,0,0,0,1,0,0
780.0,48.0,2,1,3.0,1,1,0,0,43.4589109,-3.8198105,Cantabria,Numancia - San Fernando,flat,,16.0,2.668,0.045,0.17,1,1,3,6.659293919683638,3.871201010907891,16.25,12.248973929818641,0.041666666666666664,0.020833333333333332,48.0,0,1888.6769366141386,14.59095225591025,-166.00480417438445,0.8325104755349959,0.6947555963224907,2304.0,1,4,1,0,0,0,0,0,1,0,0
650.0,45.0,1,1,3.0,1,0,0,0,43.4631836,-3.8241604,Cantabria,General Dávila,flat,penthouse,14.0,2.082,0.168,0.059,1,0,3,6.476972362889683,3.8066624897703196,14.444444444444445,12.248973929818641,0.022222222222222223,0.022222222222222223,45.0,3,1889.048328647309,14.624202764928159,-166.21018558104944,1.0075755736476624,0.7083053600612805,2025.0,1,1,1,0,0,0,0,0,1,0,0
1200.0,110.0,3,2,1.0,1,1,1,0,43.4564221,-3.8271753,Cantabria,Cuatro Caminos,flat,,11.0,2.689,0.298,0.135,1,1,1,7.090076835776092,4.700480365792417,10.909090909090908,12.248973929818641,0.02727272727272727,0.01818181818181818,220.0,0,1888.4606217333683,14.647270776930089,-166.31534528749413,1.4786943684687934,0.6408498219267418,12100.0,4,9,1,0,0,0,0,0,1,0,0
1000.0,81.0,2,2,4.0,1,1,1,0,43.4632299,-3.8431446,Cantabria,Alisal - Cazoña - San Román,flat,,12.0,1.8,0.483,0.328,1,1,4,6.907755278982137,4.394449154672439,12.345679012345679,12.248973929818641,0.024691358024691357,0.024691358024691357,162.0,0,1889.052353340254,14.76976041650916,-167.03547728874355,2.539233460896727,0.5948212462604489,6561.0,4,4,1,0,0,0,0,0,1,0,0
1050.0,115.0,3,2,3.0,1,1,0,0,43.4580973,-3.8382243,Cantabria,Alisal - Cazoña - San Román,flat,,9.0,2.339,0.29,0.119,1,1,3,6.956545443151569,4.74493212836325,9.130434782608695,12.248973929818641,0.02608695652173913,0.017391304347826087,230.0,0,1888.6062209362672,14.731965777110489,-166.8019250886244,2.225344361211748,0.656113237709747,13225.0,4,9,1,0,0,0,0,0,1,0,0
990.0,80.0,2,2,3.0,1,1,0,0,43.454935,-3.8110435,Cantabria,Castilla - Hermida,flat,,12.0,2.225,0.321,0.172,1,1,3,6.897704943128636,4.382026634673881,12.375,12.248973929818641,0.025,0.025,160.0,0,1888.331375854225,14.524052558892249,-165.6086475746725,0.9563031991668046,0.6401073704019236,6400.0,4,4,1,0,0,0,0,0,1,0,0
925.0,78.0,3,1,4.0,0,1,0,0,43.4594188,-3.8230466,Cantabria,Cuatro Caminos,flat,,12.0,2.496,0.022,0.098,0,1,4,6.829793737512426,4.356708826689592,11.85897435897436,12.248973929818641,0.038461538461538464,0.01282051282051282,78.0,0,1888.7210824337935,14.61568530577156,-166.14738328131608,1.0242731646533465,0.7250871945102713,6084.0,1,9,1,0,0,0,0,0,1,0,0
1065.0,120.0,3,2,1.0,1,1,0,0,43.462617,-3.8431236,Cantabria,Alisal - Cazoña - San Román,flat,,9.0,1.866,0.416,0.346,1,1,1,6.970730078143525,4.787491742782046,8.875,12.248973929818641,0.025,0.016666666666666666,240.0,0,1888.999076488689,14.769599004876962,-167.03220911046122,2.539340381670831,0.5993583642969899,14400.0,4,9,1,0,0,0,0,0,1,0,0
825.0,66.0,2,1,4.0,1,1,0,0,43.4626212,-3.8215736,Cantabria,Numancia - San Fernando,flat,,13.0,2.242,0.286,0.135,1,1,4,6.715383386334682,4.189654742026425,12.5,12.248973929818641,0.030303030303030304,0.015151515151515152,66.0,0,1888.9994415746896,14.604424780216958,-166.09560576472032,0.8043709232176995,0.6557046061657802,4356.0,1,4,1,0,0,0,0,0,1,0,0
1400.0,130.0,4,1,,0,0,1,0,43.4065938,-3.904414,Cantabria,Escobedo,chalet,,11.0,6.537,2.957,0.346,0,0,0,7.244227515603351,4.867534450455582,10.76923076923077,10.921485909759191,0.03076923076923077,0.007692307692307693,130.0,0,1884.1323853181987,15.244448683396,-169.47731252503323,4.841757217906921,0.37611251325218803,16900.0,1,16,0,1,1,0,0,0,0,0,0
1100.0,100.0,3,2,3.0,1,1,1,0,43.4547653,-3.8574136,Cantabria,Alisal - Cazoña - San Román,flat,,11.0,2.455,0.342,0.417,1,1,3,7.003065458786462,4.605170185988092,11.0,12.248973929818641,0.03,0.02,200.0,0,1888.3166272780838,14.87963968146496,-167.62300265302807,3.817184103183621,0.5801027951622831,10000.0,4,9,1,0,0,0,0,0,1,0,0
1150.0,100.0,3,2,1.0,1,1,0,0,43.4563488,-3.8127478,Cantabria,Castilla - Hermida,flat,,12.0,2.299,0.112,0.117,1,1,1,7.047517221357296,4.605170185988092,11.5,12.248973929818641,0.03,0.02,200.0,0,1888.4542510272615,14.537045786404839,-165.68809828323265,0.8022951503975345,0.6992192938288113,10000.0,4,9,1,0,0,0,0,0,1,0,0
900.0,71.0,1,1,5.0,1,1,0,0,43.4576875,-3.812135,Cantabria,Castilla - Hermida,flat,,13.0,2.209,0.145,0.041,1,1,5,6.802394763324311,4.2626798770413155,12.67605633802817,12.248973929818641,0.014084507042253521,0.014084507042253521,71.0,0,1888.5706028476561,14.532373258225,-165.6665715378125,0.6498543190043824,0.7152002658745692,5041.0,1,1,1,0,0,0,0,0,1,0,0
900.0,73.0,2,1,3.0,1,0,0,0,43.4561652,-3.8262079,Cantabria,Cuatro Caminos,flat,,12.0,2.739,0.343,0.161,1,0,3,6.802394763324311,4.290459441148391,12.32876712328767,12.248973929818641,0.0273972602739726,0.0136986301369863,73.0,3,1888.438293889691,14.63986689402241,-166.27232259194508,1.4294481274757032,0.6244597570010638,5329.0,1,4,1,0,0,0,0,0,1,0,0
1065.0,120.0,3,2,1.0,1,1,0,0,43.4634733,-3.8430727,Cantabria,Alisal - Cazoña - San Román,flat,,9.0,1.772,0.508,0.317,1,1,1,6.970730078143525,4.787491742782046,8.875,12.248973929818641,0.025,0.016666666666666666,240.0,0,1889.0735112998127,14.76920777748529,-167.0332876864089,2.53322283377732,0.5943939256326344,14400.0,4,9,1,0,0,0,0,0,1,0,0
1450.0,115.0,4,2,4.0,1,1,0,0,43.4579592,-3.810991,Cantabria,Castilla - Hermida,flat,,13.0,2.113,0.145,0.057,1,1,4,7.27931883541462,4.74493212836325,12.608695652173912,12.248973929818641,0.034782608695652174,0.017391304347826087,230.0,0,1888.5942178288644,14.523652402081,-165.6178913895672,0.6211547517931975,0.7135565919840001,13225.0,4,16,1,0,0,0,0,0,1,0,0
850.0,70.0,1,1,2.0,1,1,0,0,43.4581719,-3.824328,Cantabria,Cuatro Caminos,flat,,12.0,2.581,0.191,0.065,1,1,2,6.745236349484363,4.248495242049359,12.142857142857142,12.248973929818641,0.014285714285714285,0.014285714285714285,70.0,0,1888.61270488995,14.625484651584,-166.19830362598321,1.1812240571885437,0.6859497681331481,4900.0,1,1,1,0,0,0,0,0,1,0,0
900.0,66.0,2,1,,1,0,0,0,43.4587283,-3.828991,Cantabria,Cuatro Caminos,flat,,14.0,2.403,0.123,0.212,1,0,0,6.802394763324311,4.189654742026425,13.636363636363637,12.248973929818641,0.030303030303030304,0.015151515151515152,66.0,0,1888.6610654532205,14.661172078080998,-166.40307953214528,1.495061201074491,0.6698042728849152,4356.0,1,4,1,0,0,0,0,0,1,0,0
900.0,50.0,1,1,1.0,1,1,0,0,43.3831956,-3.2187801,Cantabria,Centro,flat,,18.0,0.223,0.129,0.086,1,1,1,6.802394763324311,3.912023005428146,18.0,12.055894042133072,0.02,0.02,50.0,0,1882.1016604678593,10.36054533215601,-139.64096667168755,0.7338791004715237,0.874737131259734,2500.0,1,1,1,0,0,1,0,0,0,0,0
990.0,75.0,2,2,3.0,1,1,1,0,43.3720558,-3.2005736,Cantabria,Cotolino,flat,,13.0,0.261,0.48,0.292,1,1,3,6.897704943128636,4.31748811353631,13.2,12.055894042133072,0.02666666666666667,0.02666666666666667,150.0,0,1881.1352243183135,10.243671369016958,-138.81545677120687,1.7347174621160053,0.7475636317677746,5625.0,4,4,1,0,0,1,0,0,0,0,0
900.0,70.0,2,1,1.0,1,0,0,0,43.3821966,-3.2190979,Cantabria,Centro,flat,,13.0,0.168,0.069,0.2,1,0,1,6.802394763324311,4.248495242049359,12.857142857142858,12.055894042133072,0.02857142857142857,0.014285714285714285,70.0,1,1882.0149818410516,10.36259128978441,-139.65153797244713,0.6198977742758605,0.8749838039790242,4900.0,1,4,1,0,0,1,0,0,0,0,0
900.0,60.0,1,1,1.0,1,0,0,0,43.3801632,-3.2193601,Cantabria,Centro,flat,,15.0,0.23,0.059,0.162,1,0,1,6.802394763324311,4.0943445622221,15.0,12.055894042133072,0.016666666666666666,0.016666666666666666,60.0,1,1881.8385592586342,10.364279453472008,-139.65636653756832,0.39734493542864213,0.8726267970943766,3600.0,1,1,1,0,0,1,0,0,0,0,0
850.0,75.0,2,1,1.0,1,1,0,0,43.3702761,-3.2125472,Cantabria,Brazomar,flat,,11.0,0.448,0.374,0.294,1,1,1,6.745236349484363,4.31748811353631,11.333333333333334,12.055894042133072,0.02666666666666667,0.013333333333333334,75.0,0,1880.9808489902312,10.32045951222784,-139.32905904828192,0.9975674311963048,0.7304024332334165,5625.0,1,4,1,0,0,1,0,0,0,0,0
1300.0,138.0,4,2,7.0,1,1,1,0,43.3706859,-3.2138321,Cantabria,Brazomar,flat,duplex,9.0,0.422,0.267,0.311,1,1,7,7.170119543449628,4.927253685157205,9.420289855072463,12.055894042133072,0.028985507246376812,0.014492753623188406,276.0,0,1881.0163954364587,10.328716766990409,-139.38610254443736,0.8942324208002146,0.7517591231899395,19044.0,4,16,1,0,0,1,0,0,0,0,0
760.0,76.0,2,2,4.0,1,1,0,0,43.373504,-3.2058098,Cantabria,Cotolino,flat,,10.0,0.113,0.286,0.358,1,1,4,6.633318433280377,4.330733340286331,10.0,12.055894042133072,0.02631578947368421,0.02631578947368421,152.0,0,1881.2608492380157,10.27721647377604,-139.04720418353918,1.282797286766668,0.8041515327648247,5776.0,4,4,1,0,0,1,0,0,0,0,0
900.0,80.0,2,2,2.0,1,1,1,0,43.381169,-3.2283158,Cantabria,Centro,flat,,11.0,0.658,0.462,0.458,1,1,2,6.802394763324311,4.382026634673881,11.25,12.055894042133072,0.025,0.025,160.0,0,1881.925823806561,10.422022904529639,-140.0481133051702,0.7640382114733746,0.6576672976969976,6400.0,4,4,1,0,0,1,0,0,0,0,0
800.0,70.0,2,1,2.0,1,1,1,0,43.387284,-3.2275471,Cantabria,Playa Ostende,flat,,11.0,0.144,0.647,0.559,1,1,2,6.684611727667927,4.248495242049359,11.428571428571429,12.055894042133072,0.02857142857142857,0.014285714285714285,70.0,0,1882.456412896656,10.417060282718408,-140.0345026510764,1.2796042957760634,0.7075757447300085,4900.0,1,4,1,0,0,1,0,0,0,0,0
1700.0,188.0,3,3,,0,0,1,0,43.3577775,-3.2272543,Cantabria,Samano,chalet,semidetachedHouse,9.0,2.201,0.304,1.323,0,0,0,7.438383530044308,5.236441962829949,9.042553191489361,12.055894042133072,0.015957446808510637,0.015957446808510637,564.0,0,1879.896869739506,10.415170316868489,-139.92657387531824,2.1743671328206347,0.5032504567646504,35344.0,9,9,0,1,0,1,0,0,0,0,0
750.0,49.0,1,1,3.0,1,0,0,0,43.3823775,-3.2187594,Cantabria,Centro,flat,,15.0,0.155,0.051,0.174,1,0,3,6.620073206530356,3.8918202981106265,15.306122448979592,12.055894042133072,0.02040816326530612,0.02040816326530612,49.0,3,1882.030677552506,10.36041207508836,-139.6374353724735,0.64658169793498,0.8896881360358183,2401.0,1,1,1,0,0,1,0,0,0,0,0
1200.0,140.0,3,2,,0,0,0,0,43.3949757,-3.2482852,Cantabria,Oriñón-Allendagua,chalet,independantHouse,9.0,2.024,2.522,2.395,0,0,0,7.090076835776092,4.941642422609304,8.571428571428571,12.055894042133072,0.02142857142857143,0.014285714285714285,280.0,0,1883.1239160035907,10.551356740539042,-140.95925732066965,2.9898908517132825,0.3030560753884545,19600.0,4,9,0,1,0,1,0,0,0,0,0
1200.0,100.0,3,2,9.0,1,1,1,0,43.3820456,-3.2189494,Cantabria,Centro,flat,,12.0,0.15,0.056,0.213,1,1,9,7.090076835776092,4.605170185988092,12.0,12.055894042133072,0.03,0.02,200.0,0,1882.0018804404792,10.36163523976036,-139.64460965489263,0.6068566381132136,0.8803124075624882,10000.0,4,9,1,0,0,1,0,0,0,0,0
1650.0,180.0,4,3,1.0,1,1,0,0,43.3809685,-3.2153937,Cantabria,Centro,flat,,9.0,0.161,0.263,0.229,1,1,1,7.408530566894627,5.19295685089021,9.166666666666666,12.055894042133072,0.022222222222222223,0.016666666666666666,540.0,0,1881.9084279979925,10.33875664599969,-139.48689281479844,0.6493409464569859,0.8222539100717267,32400.0,9,16,1,0,0,1,0,0,0,0,0
800.0,90.0,3,2,1.0,1,1,1,0,43.4153041,-3.4381753,Cantabria,Zona Playa,flat,,9.0,0.999,0.735,0.659,1,1,1,6.684611727667927,4.499809670330265,8.88888888888889,11.271612811791384,0.03333333333333333,0.022222222222222223,180.0,0,1884.8886300954769,11.82104939353009,-149.26942619860873,0.4179963981040202,0.5597972519382372,8100.0,4,9,1,0,0,0,0,0,0,0,1
850.0,75.0,2,2,5.0,1,1,0,0,43.4206576,-3.4437663,Cantabria,Zona Playa,flat,,11.0,0.291,0.186,1.398,1,1,5,6.745236349484363,4.31748811353631,11.333333333333334,11.271612811791384,0.02666666666666667,0.02666666666666667,150.0,0,1885.3535064164375,11.85952632901569,-149.53059736671887,0.8993530951745018,0.6782592791280265,5625.0,4,4,1,0,0,0,0,0,0,0,1
850.0,105.0,3,2,2.0,1,1,0,0,43.4423469,-3.4531062,Cantabria,,flat,,8.0,0.347,0.123,0.183,1,1,2,6.745236349484363,4.653960350157523,8.095238095238095,9.310197571851706,0.02857142857142857,0.01904761904761905,210.0,0,1887.2375041799394,11.92394242847844,-150.01103742294077,0.1786675922258565,0.826056995050478,11025.0,4,9,1,0,0,0,0,0,0,0,1
1000.0,110.0,3,2,1.0,0,1,0,0,43.4427812,-3.4546854,Cantabria,,flat,,9.0,0.378,0.029,0.186,0,1,1,6.907755278982137,4.700480365792417,9.090909090909092,9.310197571851706,0.02727272727272727,0.01818181818181818,220.0,0,1887.2752383910733,11.93485121297316,-150.08114194703447,0.07899374088616301,0.8468923412291067,12100.0,4,9,1,0,0,0,0,0,0,0,1
1100.0,100.0,3,2,2.0,0,1,0,0,43.4122596,-3.4149614,Cantabria,Centro,flat,,11.0,2.638,0.043,0.058,0,1,2,7.003065458786462,4.605170185988092,11.0,11.271612811791384,0.03,0.02,200.0,0,1884.624283577792,11.661961363489961,-148.25119082077944,1.610199429128923,0.7262762202122476,10000.0,4,9,1,0,0,0,0,0,0,0,1
1000.0,91.0,3,2,1.0,1,1,0,0,43.3945532,-3.4499167,Cantabria,,flat,,11.0,2.892,0.068,0.101,1,1,1,6.907755278982137,4.51085950651685,10.989010989010989,10.293040293040294,0.03296703296703297,0.02197802197802198,182.0,0,1883.08724742763,11.901925236938892,-149.70759377371843,0.26984637939881706,0.7005107029181086,8281.0,4,9,1,0,0,0,0,0,0,0,1
550.0,91.0,2,1,3.0,1,1,1,0,43.3615954,-3.4202335,Cantabria,,flat,penthouse,6.0,6.75,2.078,0.111,1,1,3,6.309918278226516,4.51085950651685,6.043956043956044,9.243056521537534,0.02197802197802198,0.01098901098901099,91.0,0,1880.227955633301,11.697997194522252,-148.3067812005259,0.5967855904728483,0.45133618562132893,8281.0,1,4,1,0,0,0,0,0,0,0,1
750.0,50.0,0,1,,1,0,0,0,43.4444202,-3.9259992,Cantabria,Mortera,flat,studio,15.0,2.861,1.578,1.311,1,0,0,6.620073206530356,3.912023005428146,15.0,9.631124579679597,0.0,0.02,50.0,0,1887.4176465141684,15.413469718400641,-170.56275894966384,5.889038953693964,0.35987032174747974,2500.0,1,0,1,0,0,0,0,1,0,0,0
1000.0,60.0,2,1,,0,0,1,0,43.4648434,-3.9054179,Cantabria,Soto de la Marina,chalet,independantHouse,17.0,0.976,1.997,0.711,0,0,0,6.907755278982137,4.0943445622221,16.666666666666668,12.984006734006734,0.03333333333333333,0.016666666666666666,60.0,0,1889.1926117865235,15.252288973640411,-169.74837743505688,0.5387811916611364,0.4747311369238289,3600.0,1,4,0,1,0,0,0,0,0,0,1
900.0,55.0,2,1,,1,0,1,0,43.4644277,-3.9074608,Cantabria,Soto de la Marina,flat,,16.0,0.951,1.826,0.86,1,0,0,6.802394763324311,4.007333185232471,16.363636363636363,12.984006734006734,0.03636363636363636,0.01818181818181818,55.0,0,1889.1564752885274,15.26824990353664,-169.83554743218417,0.6872005239141915,0.46801637103144644,3025.0,1,4,1,0,0,0,0,0,0,0,1
900.0,55.0,1,1,,1,0,1,0,43.46485,-3.9072845,Cantabria,Soto de la Marina,flat,,16.0,0.912,1.854,0.818,1,0,0,6.802394763324311,4.007333185232471,16.363636363636363,12.984006734006734,0.01818181818181818,0.01818181818181818,55.0,0,1889.1931855224998,15.26687216394025,-169.829534699825,0.6834854529080566,0.4744843272560561,3025.0,1,1,1,0,0,0,0,0,0,0,1
1500.0,105.0,5,3,4.0,1,0,0,0,43.4595801,-3.8498137,Cantabria,Alisal - Cazoña - San Román,flat,,14.0,2.253,0.12,0.175,1,0,4,7.313220387090301,4.653960350157523,14.285714285714286,12.248973929818641,0.047619047619047616,0.02857142857142857,315.0,4,1888.7351024683157,14.82106552470769,-167.31128686522734,3.1084287287244097,0.6837765062006514,11025.0,9,25,1,0,0,0,0,0,1,0,0
900.0,60.0,1,1,,1,0,0,0,43.4623072,-3.904417,Cantabria,Soto de la Marina,flat,,15.0,1.263,2.014,0.754,1,0,0,6.802394763324311,4.0943445622221,15.0,12.984006734006734,0.016666666666666666,0.016666666666666666,60.0,0,1888.9721471471717,15.244472109889001,-169.69497109090238,0.4441588543837061,0.44793390855113807,3600.0,1,1,1,0,0,0,0,0,0,0,1
