propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,source_run
111023404,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/23/f8/1422908329.webp,2503-75011-S20,17,1,750.0,flat,rent,40.0,True,1,1,calle Lavapiés,Cantabria,Santander,Alisal - Cazoña - San Román,es,43.4611434,-3.8414251,False,https://www.idealista.com/inmueble/111023404/,5230,"////A Sólo 1,4 kilometros del hospital de Valdecilla///// ****NO SE ADMITEN MASCOTAS*** IDEAL 1 PERSONA POR EL TAMAÑO DE ARMARIO ***** ¡Descubre este encantador piso de 40 m² que te espera! Situado a un paso de la S20, este espacio es perfecto para quienes buscan comodidad y funcionalidad. Con un dormitorio luminoso y un baño bien distribuido, cada rincón está diseñado para maximizar tu bienestar.  La primera planta ofrece acceso fácil gracias al ascensor, y su calefacción garantiza un ambiente agradable durante todo el año. Este piso de segunda mano se encuentra en buen estado, listo para ser habitado y convertirse en tu refugio ideal. No dejes pasar la oportunidad de vivir en un lugar que combina accesibilidad, funcionalidad y calidez. Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",True,good,False,True,19.0,False,False,False,False,[],False,False,False,750.0,€/mes,flat,"Alisal - Cazoña - San Román, Santander",Piso en calle Lavapiés,,,,,,,,rent_homes_run_20260405_140420
111022989,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/2e/b6/1422897281.webp,,8,1,750.0,flat,rent,88.0,True,2,1,calle General Moscardó,Cantabria,Santander,Castilla - Hermida,es,43.4554142,-3.8213527,False,https://www.idealista.com/inmueble/111022989/,5209,"Hoy Calle Bernardo de Miera y Pacheco. Piso de alquiler para 2 fechas. ////DESDE LA ACTUALIDAD HASTA JUNIO INLUIDO///// y //// CURSO ESCOLAR 26 - 27///// ///// NO SE ALQUILA PARA FIJO ///// Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. *Por favor, abstenerse quienes busquen alquiler para residencia permanente**  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,9.0,False,False,False,False,[],False,False,False,750.0,€/mes,flat,"Castilla - Hermida, Santander",Piso en calle General Moscardó,,,,,,,,rent_homes_run_20260405_140420
105988246,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/46/94/1269135129.webp,Juan de Garay,22,3,850.0,flat,rent,56.0,True,1,1,calle Juan de Garay,Cantabria,Santander,Numancia - San Fernando,es,43.4603031,-3.8152542,False,https://www.idealista.com/inmueble/105988246/,5929,"NORTHOME CANTABRIA alquila esta bonito piso en la calle Juan de Garay, disponible a partir de mayo. La vivienda está compuesta por un amplio y luminoso dormitorio, salón comedor, cocina completamente equipada y baño completo con cabina de ducha. El edificio dispone de ascensor. Ubicado a escasos metros del ayuntamiento de Santander, muy céntrico y con todos los servicios a mano. No dudes en ponerte en contacto con nosotros para cualquier duda, aclaración o concertar una visita al inmueble.",False,good,False,True,15.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,"Numancia - San Fernando, Santander",Piso en calle Juan de Garay,,,,,,,,rent_homes_run_20260405_140420
111017453,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/26/89/1422716422.webp,4014,24,7,775.0,penthouse,rent,46.0,True,1,1,calle Floranes,Cantabria,Santander,Numancia - San Fernando,es,43.4625048,-3.8204539,False,https://www.idealista.com/inmueble/111017453/,5935,"Apartamento ubicado en la última planta de un edificio con dos ascensores situado en los primeros números de la calle Floranes. Se trata de un apartamento exterior, distribuido en un dormitorio con salida a una pequeña terraza, baño completo con plato de ducha, cocina también con acceso a la misma terraza que el dormitorio, y un salón comedor con acceso a un pequeño balcón exterior.   El apartamento dispone de calefacción de gas ciudad individual, aire acondicionado y está orientado al suroeste por lo que dispone de una gran luminosidad natural  durante todo el día. El apartamento se entrega completamente amueblado.   El apartamento se alquila con un trastero de unos 5 m ² aproximadamente ubicado en la planta más alta del edificio. Además el apartamento se entrega con alarma ya instalada y en funcionamiento, cuyo coste viene incluido en el precio de la renta mensual.   Perfil de inquilino que se busca para este inmueble: una persona sola.   Requisito indispensable: Seguro de alquiler o aval bancario.  .",True,good,False,True,17.0,False,False,False,False,[],False,False,False,775.0,€/mes,flat,"Numancia - San Fernando, Santander",Ático en calle Floranes,,,penthouse,,,,,rent_homes_run_20260405_140420
111014394,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/42/03/1422610276.webp,86128,31,5,1000.0,duplex,rent,104.0,True,2,2,calle Francisco Tomás y Valiente,Cantabria,Santander,Peñacastillo - Nuevamontaña,es,43.437814,-3.8426959,False,https://www.idealista.com/inmueble/111014394/,2695,"Este espectacular ático dúplex se encuentra ubicado en una privilegiada zona de Santander, específicamente en Peñacastillo-Nueva Montaña. Está listo para entrar a vivir gracias a su impecable conservación. El inmueble dispone de dos cómodas habitaciones (una doble) ideales para disfrutar del descanso familiar o como despacho personal; además ofrece un baño completo y un aseo adicional que aportan funcionalidad al día a día. Entre los aspectos destacados encontramos su magnífica terraza orientada al sur, perfecta para relajarse mientras disfruta del sol durante gran parte del año. La urbanización donde se ubica el inmueble incluye piscina comunitaria ideal para refrescarse en verano así como amplias zonas infantiles rodeadas por árboles que garantizan seguridad y tranquilidad tanto dentro como fuera del hogar. Adicionalmente posee plaza de garaje y trastero junto con otras ventajas cercanas tales como autobuses accesibles hacia distintas partes importantes ciudadana e instalaciones comerciales variadas incluyendo colegios altamente valorados cerca.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,1000.0,€/mes,flat,"Peñacastillo - Nuevamontaña, Santander",Dúplex en calle Francisco Tomás y Valiente,True,True,duplex,,,,,rent_homes_run_20260405_140420
97153422,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/f2/c8/1421972196.webp,84830,28,1,1300.0,flat,rent,133.0,True,3,2,calle Eusebio Santamaría,Cantabria,Santander,Peñacastillo - Nuevamontaña,es,43.4419421,-3.8519308,False,https://www.idealista.com/inmueble/97153422/,3000,"Descubre este espectacular piso ubicado en la calle Eusebio Santa María en Peñacastillo, Santander. Esta propiedad se encuentra en perfecto estado para entrar a vivir. La vivienda cuenta con tres amplias habitaciones dobles que ofrecen comodidad y espacio suficiente para adaptarse a todas tus necesidades familiares. Además, dispone de dos baños, los dos exteriores y perfectamente equipados que garantizan privacidad y funcionalidad. La orientación sur permite disfrutar del sol durante gran parte del día, creando un ambiente luminoso y acogedor. Entre los extras destacados encontramos un amplio y práctico trastero ideal para almacenamiento adicional así como acceso a la plaza de garaje privado evitando preocupaciones por aparcamiento. Situado cerca de zonas infantiles perfectas para el disfrute familiar; también encontrarás colegios cercanos donde poder educar a tus hijos sin necesidad de largos desplazamientos además centros comerciales próximos que te brindarán todo lo necesario justo al alcance. El entorno está bien comunicado gracias a las líneas regulares de autobuses facilitarán tu movilidad dentro o fuera de la ciudad mientras gozas desde aquí unas preciosas vistas hacia áreas verdes repletas árboles Ven a visitarlo con una agente de Inmobiliaria San Fernando. '.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,1300.0,€/mes,flat,"Peñacastillo - Nuevamontaña, Santander",Piso en calle Eusebio Santamaría,True,True,,,,,,rent_homes_run_20260405_140420
110993702,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/1c/8f/1421967420.webp,86121,23,6,1500.0,flat,rent,120.0,True,3,2,calle Alta,Cantabria,Santander,Numancia - San Fernando,es,43.4584754,-3.8149086,False,https://www.idealista.com/inmueble/110993702/,5773,"Se alquila piso a estrenar para LARGA DURACIÓN en la calle Alta en Santander, una ubicación privilegiada que combina tranquilidad residencial con proximidad a todos los servicios esenciales, como supermercados, farmacias, colegios hospitales y transporte público, ofreciendo la comodidad de tener todo al alcance de tu mano. La vivienda dispone de tres luminosas habitaciones, un amplio salón y dos baños completos con ducha, además de una moderna cocina equipada con tendedero y una terraza, perfecta para disfrutar del aire libre. El suelo radiante garantiza confort durante todo el año, mientras que la entrega sin amueblar te permite diseñar y decorar el piso a tu gusto, adaptándolo a tu estilo de vida. La vivienda dispone también de plaza de garaje y trastero. Este inmueble ofrece un equilibrio perfecto entre comodidad, modernidad y funcionalidad, ideal para quienes buscan un hogar listo para entrar a vivir y con todas las ventajas de una ubicación céntrica pero tranquila. No pierdas la oportunidad de vivir en un espacio luminoso, acogedor y completamente nuevo. Contacta con un agente de San Fernando Grupo Inmobiliario y agenda tu visita para conocerlo personalmente.",False,good,False,True,13.0,False,False,False,False,[],False,False,False,1500.0,€/mes,flat,"Numancia - San Fernando, Santander",Piso en calle Alta,True,True,,,,,,rent_homes_run_20260405_140420
110749437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/b3/1f/1414365145.webp,65073806_2,29,,1250.0,flat,rent,68.0,True,2,2,"calle Isaac Albéniz, 2",Cantabria,Santander,Alisal - Cazoña - San Román,es,43.4564894,-3.8567416,True,https://www.idealista.com/inmueble/110749437/,4618,"¿Te gustaría vivir en el corazón de El Alisal? ¡✨ Esta es tu oportunidad! Te presentamos esta fantástica vivienda ubicada en la exclusiva Urbanización La Soleada, un entorno privado pensado para disfrutar cada día �� � Urbanización con encanto y servicios premium ✔️ Piscina comunitaria �♂️ ✔️ Zonas verdes ideales para los más pequeños � ✔️ Pista deportiva � Aquí podrás desconectar del día a día sin salir de casa. � Ubicación privilegiada en El Alisal Zona residencial tranquila y perfectamente equipada para tu día a día: �️ Comercios � Colegios e institutos � Farmacias � Bancos � Grandes superficies como Carrefour y Mercadona � Excelente comunicación ✔️ Acceso inmediato a la autovía dirección Torrelavega – Bilbao – El Sardinero � Próxima a estación de tren FEVE � Varias líneas de autobús con conexión directa y frecuente al centro de Santander (aprox. 10–15 minutos) �♂️ Fácil acceso al centro en coche en menos de 10 minutos �️ Rápida conexión con las principales playas de Santander � Distribución cómoda y luminosa ✨ 2 habitaciones ✨ Salón-comedor con amplios ventanales ✨ Impresionante terraza de 178 m2 � perfecta para disfrutar al aire libre ✨ Cocina independiente ✨ 2 baños (uno en suite) ☀️ Vivienda muy luminosa gracias a su excelente orientación Sur �️ Construcción con excelentes calidades � Estado impecable, lista para entrar a vivir � Edificio con ascensor � El precio incluye garaje cerrado con espacio adicional de almacenaje. � Solicita tu visita sin compromiso. � Condiciones: ▪️ 1 mes de fianza + 1 mes de garantía ▪️ Seguro de impago.",False,good,False,True,18.0,True,False,False,False,[],False,False,False,1250.0,€/mes,flat,"Alisal - Cazoña - San Román, Santander","Piso en calle Isaac Albéniz, 2",True,True,,,,,,rent_homes_run_20260405_140420
110987921,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/4c/10/1421767843.webp,2203-120031-SALMERON-NOFIJO ,24,2,1000.0,flat,rent,110.0,True,3,1,calle Nicolás Salmerón,Cantabria,Santander,Castilla - Hermida,es,43.4572876,-3.8108925,False,https://www.idealista.com/inmueble/110987921/,5849,"Junto a las estaciones de FEVE y Adif y Autobuses. ///// NO SE ALQUILA PARA FIJO ///// NO ALQUILER PARA VACACIONES. Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. Por favor, abstenerse quienes busquen alquiler para residencia permanente*  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,9.0,False,False,False,False,[],False,False,False,1000.0,€/mes,flat,"Castilla - Hermida, Santander",Piso en calle Nicolás Salmerón,,,,,,,,rent_homes_run_20260405_140420
39118778,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/28/f2/1421801395.webp,86127,19,3,1000.0,flat,rent,86.0,True,3,1,calle Vargas,Cantabria,Santander,Numancia - San Fernando,es,43.4594002,-3.8184131,False,https://www.idealista.com/inmueble/39118778/,5712,"Le presentamos una oportunidad única para vivir en el corazón del centro de Santander. Este luminoso y acogedor piso se alquila para LARGA DURACIÓN, cuenta con tres amplias habitaciones, perfectas para adaptarse a las necesidades de su familia. El baño ha sido recientemente reformado e incluye un práctico plato de ducha, aportando comodidad y funcionalidad al día a día. La cocina es independiente, ideal para disfrutar del arte culinario sin interrupciones mientras que el generoso salón comedor se convierte en el lugar perfecto para compartir momentos inolvidables con sus seres queridos. Ubicado estratégicamente cerca de comercios locales, restaurantes y zonas recreativas; todo está al alcance caminando. No deje pasar esta excelente opción habitacional; contacte hoy mismo con nuestro Departamento alquiler de San Fernando Grupo Inmobiliario y agende su visita! Esta propiedad especial podría ser su nuevo hogar.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,1000.0,€/mes,flat,"Numancia - San Fernando, Santander",Piso en calle Vargas,,,,,,,,rent_homes_run_20260405_140420
107604192,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/89/a5/1317357553.webp,A3825,40,3,950.0,flat,rent,80.0,True,1,1,calle Vargas,Cantabria,Santander,Cuatro Caminos,es,43.4606184,-3.8244778,False,https://www.idealista.com/inmueble/107604192/,5604,"Imagina vivir en un hogar donde el diseño exclusivo y la comodidad se fusionan perfectamente, creando un espacio único que te hará sentir como en un refugio de lujo. ¿Te gustaría seguir descubriendo más sobre este espectacular apartamento? ¡Sigue leyendo! Este espectacular apartamento recién reformado destaca por su diseño moderno y elegante, donde los tonos piedra y tierra crean un ambiente cálido, sofisticado y lleno de carácter con salida a una terraza de uso privativo. Con una superficie de 70 m2, cada rincón de este hogar ha sido cuidadosamente diseñado para ofrecerte el máximo confort y estilo.  Cuenta con un amplio dormitorio, un baño de diseño vanguardista, un espacioso salón-comedor ideal para relajarte y disfrutar de momentos en familia o con amigos, y una cocina americana completamente equipada con los mejores acabados. Todo pensado para que cada detalle se convierta en una experiencia única.  El edificio, que dispone de ascensor, añade la comodidad y accesibilidad que necesitas. Además, su ubicación es inmejorable: a solo 10 minutos caminando de la Plaza del Ayuntamiento y a 5 minutos del Hospital Marqués de Valdecilla. En sus alrededores, tendrás todos los servicios que puedas necesitar, además de excelentes conexiones de transporte.  Es una oportunidad única para quienes buscan la combinación perfecta de comodidad, estilo y exclusividad en el centro de la ciudad.  ¡No dejes pasar esta ocasión! Contáctanos para más información y agenda tu visita hoy mismo.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,"Cuatro Caminos, Santander",Piso en calle Vargas,,,,,,,,rent_homes_run_20260405_140420
34332122,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/23/af/1326181207.webp,15-0066,31,2,1100.0,flat,rent,78.0,True,3,2,calle Nicolás Salmerón,Cantabria,Santander,Castilla - Hermida,es,43.4558771,-3.8121218,False,https://www.idealista.com/inmueble/34332122/,5664,"A PARTIR DE SEPTIEMBRE! FIJO O TEMPORAL PARA CURSO ESCOLAR ¡No pierdas la oportunidad de alquilar este magnífico piso reformado en pleno centro de Santander! Con una ubicación inmejorable, este inmueble cuenta con 3 habitaciones y 2 baños. Además, podrás disfrutar de una amplia terraza cubierta y de un espacioso salón. La cocina está incluida y la vivienda cuenta con calefacción, ventanas de PVC y cristal doble, y ascensor. Además, estarás cerca de estaciones de tren y autobús, supermercados y comercios. Dos meses de fianza. No dudes en consultar precios. ¡Esta es tu gran oportunidad! Se puede concertar una visita sin compromiso. SEGURO ALQUILER. ¡No te lo pierdas!",False,good,False,True,14.0,False,False,False,False,[],False,False,False,1100.0,€/mes,flat,"Castilla - Hermida, Santander",Piso en calle Nicolás Salmerón,,,,,,,,rent_homes_run_20260405_140420
110959890,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/ef/ec/1420929749.webp,1992,18,9,850.0,flat,rent,90.0,,2,1,Castilla - Hermida,Cantabria,Santander,Castilla - Hermida,es,43.4515918,-3.8229647,False,https://www.idealista.com/inmueble/110959890/,4778,"Oportunidad de alquiler en Santander con vistas al Mar 2 habitaciones, salón, cocina, cuarto de baño y ascensor Contáctanos para concertar una visita o para cualquier consulta alquiler de temporada de septiembre a junio incluido.",False,good,False,True,9.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,"Castilla - Hermida, Santander",Piso,,,,,,,,rent_homes_run_20260405_140420
110956931,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/f1/9f/1420825480.webp,,10,2,1000.0,flat,rent,110.0,True,3,1,calle Nicolás Salmerón,Cantabria,Santander,Castilla - Hermida,es,43.4588523,-3.8124502,False,https://www.idealista.com/inmueble/110956931/,5918,"Junto a las Estaciones de FEVE y Adif y Autobuses. ///// NO SE ALQUILA PARA FIJO ///// NO ALQUILER PARA VACACIONES. Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. Por favor, abstenerse quienes busquen alquiler para residencia permanente*  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,9.0,False,False,False,False,[],False,False,False,1000.0,€/mes,flat,"Castilla - Hermida, Santander",Piso en calle Nicolás Salmerón,,,,,,,,rent_homes_run_20260405_140420
110956221,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/b4/1a/1420801751.webp,1803-90021-MADRID-NOFIJO,8,3,900.0,flat,rent,69.0,True,2,1,calle Madrid,Cantabria,Santander,Castilla - Hermida,es,43.45855,-3.8101639,False,https://www.idealista.com/inmueble/110956221/,5997,"Junto a las estaciones con 2 camas de matrimonio, ///// NO SE ALQUILA PARA FIJO ///// Curso escolar septiembre de 2026 a junio 2027 junio 2026. Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. Por favor, abstenerse quienes busquen alquiler para residencia permanente*  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,13.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,"Castilla - Hermida, Santander",Piso en calle Madrid,,,,,,,,rent_homes_run_20260405_140420
87432579,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/1f/0a/1423799803.webp,86093,14,6,850.0,flat,rent,75.0,True,2,1,Castilla - Hermida,Cantabria,Santander,Castilla - Hermida,es,43.456224,-3.81754,False,https://www.idealista.com/inmueble/87432579/,5447,"¿Buscas un piso de alquiler en Santander? , si eres una persona sola o una pareja y buscas comodidad a la hora de alquilar tu nuevo piso, te hacemos una propuesta que no podrás dejar escapar.. . Se alquila piso con reforma integral en zona Castilla-Hermida para fijo, larga estancia, ideal para trabajadores del Estado (funcionarios), profesionales de Valdecilla o enseña. Vivienda situada a 5 minutos caminando de las estaciones de autobús y de tren de Santander.  Cuenta con 2 habitaciones y un tercer espacio como despacho, ideal si trabajas desde casa, con un baño con plato de ducha, cocina totalmente equipada con armarios para almacenaje y un agradable salón comedor. El edificio reformado con fachada ventilada, y dispone de ascensor. Contacte con el Departamento de Alquiler de SanFernando Grupo Inmobiliario y conozca mas detalles de está propiedad.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,"Castilla - Hermida, Santander",Piso,,,,,,,,rent_homes_run_20260405_140420
110955000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/b2/7b/1420770787.webp,86112,25,3,1100.0,flat,rent,117.0,True,3,2,calle Isaac Peral,Cantabria,Santander,Cuatro Caminos,es,43.4574977,-3.8224225,False,https://www.idealista.com/inmueble/110955000/,5369,"Descubre este magnífico piso en alquiler para LARGA DURACIÓN, ubicado en la ciudad de Santander, concretamente en la calle Isaac Peral. Esta propiedad se presenta como una opción ideal por su tamaño para quienes buscan comodidad y funcionalidad. El inmueble cuenta con un diseño práctico que incluye tres acogedoras habitaciones (una doble y dos sencillas) además de dos baños completos y cocina totalmente equipada. La conservación es excelente; está listo para entrar a vivir sin necesidad de realizar reformas adicionales. La proximidad a colegios e instituciones educativas así como ambulatorios y hospitales convierte este apartamento no solo cómodo sino también muy conveniente para profesionales jóvenes buscando asentarse en un lugar donde tengan todos los servicios esenciales al alcance. No pierdas esta oportunidad única; ven a conocerlo personalmente hoy mismo acompañado por uno de nuestros expertos agentes inmobiliarios especializados en la zona.",False,good,False,True,9.0,False,False,False,False,[],False,False,False,1100.0,€/mes,flat,"Cuatro Caminos, Santander",Piso en calle Isaac Peral,,,,,,,,rent_homes_run_20260405_140420
100802137,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/e1/9c/1099337131.webp,COMPLETO,43,1,1255.0,flat,rent,80.0,True,3,1,camilo alonso vega,Cantabria,Santander,Cuatro Caminos,es,43.4601341,-3.8248253,False,https://www.idealista.com/inmueble/100802137/,5543,"*****HABITACION PARA ESTUDIANTES CURSO 2026/27***** Just-Room es una empresa de gestión de alojamiento para estudiantes donde podrá ofrecerte diferentes opciones que se adecuen a tus necesidades. A 5 minutos del hospital de Valdecilla o Escuela de Enfermería. Para vivir una experiencia magnifica en Santander durante el curso universitario 2026-27 te presentamos este apartamento con estas características: - Habitaciones de 16 m2 con cama de matrimonio (135x190 cm). - Mesa de estudio con su silla. - Wifi. - Cocina totalmente equipada con todos los electrodomésticos nevera, combi, horno, microondas, menaje de cocina, etc. - Cerramientos de ventanas de PVC, puerta blindada, luces de bajo consumo, Leds. - Excelente calidad del apartamento con magnificas comunicaciones y accesible a todos los servicios. - Todos los servicios como tiendas, zona comercial, están alrededor del apartamento. - Buen ambiente de estudio universitario. - Gastos de suministros NO INCLUIDOS. Para mas información, llámanos y te atenderemos tus consultas.",True,good,False,True,16.0,False,False,False,False,[],False,False,False,1255.0,€/mes,flat,"Cuatro Caminos, Santander",Piso en camilo alonso vega,True,True,,,,,,rent_homes_run_20260405_140420
110930841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/72/4c/1419920027.webp,1603-75021-PACHECO-NOFIJO  ,8,1,750.0,flat,rent,88.0,True,2,1,calle General Moscardó,Cantabria,Santander,Castilla - Hermida,es,43.455315,-3.8212851,False,https://www.idealista.com/inmueble/110930841/,5202,"Hoy Calle Bernardo de Miera y Pacheco. Piso de alquiler para 2 fechas. ////DESDE LA ACTUALIDAD HASTA JUNIO INLUIDO///// y //// CURSO ESCOLAR 26 - 27///// ///// NO SE ALQUILA PARA FIJO ///// Alquiler dirigido a estudiantes o profesionales desplazados con contrato temporal. Por normativa vigente, es obligatorio justificar la temporalidad del arrendamiento. *Por favor, abstenerse quienes busquen alquiler para residencia permanente**  Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,9.0,False,False,False,False,[],False,False,False,750.0,€/mes,flat,"Castilla - Hermida, Santander",Piso en calle General Moscardó,,,,,,,,rent_homes_run_20260405_140420
110928902,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/17/2e/1419856548.webp,ALPS893,24,1,950.0,flat,rent,94.0,True,3,2,calle Juan Guerrero Urreisti,Cantabria,Santander,Peñacastillo - Nuevamontaña,es,43.4477706,-3.8550145,False,https://www.idealista.com/inmueble/110928902/,3644,"Pyso ALQUILA una estupenda vivienda en Peñacastillo, muy luminosa gracias a su orientación Sur y Oeste y completamente exterior. Se entrega vacía, salvo la cocina, para que puedas crear tu propio hogar en una de las zonas más tranquilas y cómodas de Santander. Dispone de 94 m² distribuidos en tres dormitorios (uno con balcón), salón-comedor con salida a balcón con dos orientaciones Sur y Oeste, cocina amplia, baño completo con bañera y aseo. Calefacción individual de gas natural y edificio con ascensor. Ubicación ideal, autobús, supermercados y servicios a pocos metros. Precio: 950€ Consúltenos para ampliar información o conocer personalmente la propiedad. NO SE ARREPENTIRÁ. Nos adaptamos a sus necesidades. En buenas manos.",True,good,False,True,10.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,"Peñacastillo - Nuevamontaña, Santander",Piso en calle Juan Guerrero Urreisti,,,,,,,,rent_homes_run_20260405_140420
110841001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/51/fc/1417188575.webp,MIES671,13,3,780.0,flat,rent,48.0,True,2,1,calle Tres de Noviembre,Cantabria,Santander,Numancia - San Fernando,es,43.4589109,-3.8198105,False,https://www.idealista.com/inmueble/110841001/,5608,"Disponible a partir de abril de 2026.  Mies de Rial pone en alquiler este coqueto piso situado en una zona muy céntrica, junto a la Alameda de Oviedo, muy cerca de Numancia y a un paseo del Hospital de Valdecilla. Se distribuye en entrada, cocina abierta al salón, baño, habitación principal y segunda habitación más pequeña. Es un piso coqueto y muy alegre, con muchísima luz natural ya que está orientado al Sur y todos los huecos son exteriores. Ascensor, calefacción, buen edificio de caravista. Máximo 2 personas. Sometido a decisión última del propietario. Imprescindible seguro de impago de alquiler. Personal sanitario.",False,good,False,True,16.0,False,False,False,False,[],False,False,False,780.0,€/mes,flat,"Numancia - San Fernando, Santander",Piso en calle Tres de Noviembre,,,,,,,,rent_homes_run_20260405_140420
108168866,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/20/bd/ba/1335913606.webp,,25,3,650.0,penthouse,rent,45.0,True,1,1,calle Camilo Alonso Vega,Cantabria,Santander,General Dávila,es,43.4631836,-3.8241604,False,https://www.idealista.com/inmueble/108168866/,5874,"SOLO ALQUILER TEMPORAL a estudiantes, trabajadores de valdecilla o similar que por razones de estudio o trabajo necesiten el piso entre 6 y 10 meses, máximo hasta enero 2027. ¡Descubre tu nuevo hogar en este encantador ático de 1 dormitorio, ubicado en la tranquila calle Camilo Alonso Vega! Este acogedor espacio de 45 m² construidos es ideal para quienes buscan comodidad y funcionalidad. Con una amplia terraza, podrás disfrutar de momentos al aire libre y relajarte con vistas a la ciudad. El ático está completamente equipado y amueblado, listo para mudarse. A efectos prácticos es un 2º, con solo unos 15 peldaños de escalera. La ubicación es perfecta, a pocos pasos del Hospital de Valdecilla y rodeado de comercios que facilitan tu día a día. Aunque el edificio no cuenta con ascensor, la vivienda ofrece una buena orientación sur que garantiza luz natural durante todo el día. ¡No dejes pasar esta oportunidad de vivir en un lugar que combina tranquilidad y conveniencia!",False,good,False,False,14.0,False,False,False,False,[],False,False,False,650.0,€/mes,flat,"General Dávila, Santander",Ático en calle Camilo Alonso Vega,,,penthouse,,,,,rent_homes_run_20260405_140420
